"Dam_Founder","Sire_Founder","PupGeno","WeanDate","YearMonth","litterorder","litternum","First_Litter","Males","Females","Weaned","Male_Prop"
"AJ","WSB","AJxWSB","7/15/10","YearMonth_2010-07","order04",3,0,3,3,6,0.5
"AJ","WSB","AJxWSB","9/1/10","YearMonth_2010-09","order05",4,0,3,5,8,0.375
"AJ","WSB","AJxWSB","4/1/10","YearMonth_2010-04","order01",0,1,4,5,9,0.444444444
"AJ","WSB","AJxWSB","5/20/10","YearMonth_2010-05","order02",1,0,4,4,8,0.5
"AJ","WSB","AJxWSB","6/16/10","YearMonth_2010-06","order03",2,0,3,3,6,0.5
"AJ","WSB","AJxWSB","7/15/10","YearMonth_2010-07","order04",3,0,4,2,6,0.666666667
"AJ","WSB","AJxWSB","8/4/10","YearMonth_2010-08","order05",4,0,2,4,6,0.333333333
"AJ","WSB","AJxWSB","9/1/10","YearMonth_2010-09","order06",5,0,3,2,5,0.6
"AJ","WSB","AJxWSB","9/29/10","YearMonth_2010-09","order07",6,0,3,1,4,0.75
"AJ","WSB","AJxWSB","10/27/10","YearMonth_2010-10","order08",7,0,1,2,3,0.333333333
"AJ","WSB","AJxWSB","4/1/10","YearMonth_2010-04","order01",0,1,7,3,10,0.7
"AJ","WSB","AJxWSB","5/20/10","YearMonth_2010-05","order02",1,0,1,7,8,0.125
"AJ","WSB","AJxWSB","4/1/10","YearMonth_2010-04","order01",0,1,1,5,6,0.166666667
"AJ","WSB","AJxWSB","5/20/10","YearMonth_2010-05","order02",1,0,4,3,7,0.571428571
"AJ","WSB","AJxWSB","4/8/10","YearMonth_2010-04","order01",0,1,6,2,8,0.75
"B6","PWK","B6xPWK","4/1/10","YearMonth_2010-04","order01",0,1,5,5,10,0.5
"B6","PWK","B6xPWK","5/20/10","YearMonth_2010-05","order02",1,0,6,5,11,0.545454545
"B6","PWK","B6xPWK","7/6/10","YearMonth_2010-07","order03",2,0,4,7,11,0.363636364
"B6","PWK","B6xPWK","4/15/10","YearMonth_2010-04","order01",0,1,5,4,9,0.555555556
"B6","PWK","B6xPWK","5/26/10","YearMonth_2010-05","order02",1,0,4,5,9,0.444444444
"B6","PWK","B6xPWK","7/14/10","YearMonth_2010-07","order03",2,0,3,7,10,0.3
"B6","PWK","B6xPWK","5/20/10","YearMonth_2010-05","order01",0,1,4,4,8,0.5
"B6","PWK","B6xPWK","4/1/10","YearMonth_2010-04","order01",0,1,2,4,6,0.333333333
"B6","PWK","B6xPWK","5/26/10","YearMonth_2010-05","order02",1,0,3,5,8,0.375
"B6","PWK","B6xPWK","4/1/10","YearMonth_2010-04","order01",0,1,5,4,9,0.555555556
"B6","PWK","B6xPWK","5/13/10","YearMonth_2010-05","order02",1,0,7,3,10,0.7
"B6","PWK","B6xPWK","4/1/10","YearMonth_2010-04","order01",0,1,5,4,9,0.555555556
"B6","PWK","B6xPWK","5/20/10","YearMonth_2010-05","order02",1,0,5,3,8,0.625
"B6","PWK","B6xPWK","7/6/10","YearMonth_2010-07","order03",2,0,3,7,10,0.3
"B6","PWK","B6xPWK","4/1/10","YearMonth_2010-04","order01",0,1,4,5,9,0.444444444
"B6","PWK","B6xPWK","5/20/10","YearMonth_2010-05","order02",1,0,8,2,10,0.8
"B6","PWK","B6xPWK","6/21/10","YearMonth_2010-06","order03",2,0,5,6,11,0.454545455
"B6","PWK","B6xPWK","5/13/10","YearMonth_2010-05","order01",0,1,6,3,9,0.666666667
"B6","PWK","B6xPWK","6/30/10","YearMonth_2010-06","order02",1,0,3,5,8,0.375
"B6","PWK","B6xPWK","5/13/10","YearMonth_2010-05","order01",0,1,6,7,13,0.461538462
"B6","PWK","B6xPWK","6/30/10","YearMonth_2010-06","order02",1,0,7,3,10,0.7
"B6","PWK","B6xPWK","4/15/10","YearMonth_2010-04","order01",0,1,5,3,8,0.625
"B6","PWK","B6xPWK","6/23/10","YearMonth_2010-06","order02",1,0,4,7,11,0.363636364
"NZO","NZO","NZOxNZO","3/15/10","YearMonth_2010-03","order01",0,1,4,2,6,0.666666667
"WSB","B6","WSBxB6","5/6/10","YearMonth_2010-05","order01",0,1,2,0,2,1
"WSB","B6","WSBxB6","5/26/10","YearMonth_2010-05","order02",1,0,2,3,5,0.4
"WSB","B6","WSBxB6","6/16/10","YearMonth_2010-06","order03",2,0,4,2,6,0.666666667
"WSB","B6","WSBxB6","7/15/10","YearMonth_2010-07","order04",3,0,3,3,6,0.5
"WSB","B6","WSBxB6","8/11/10","YearMonth_2010-08","order05",4,0,2,3,5,0.4
"WSB","B6","WSBxB6","9/8/10","YearMonth_2010-09","order06",5,0,3,2,5,0.6
"WSB","B6","WSBxB6","10/27/10","YearMonth_2010-10","order07",6,0,1,3,4,0.25
"WSB","B6","WSBxB6","5/6/10","YearMonth_2010-05","order01",0,1,1,1,2,0.5
"WSB","B6","WSBxB6","5/26/10","YearMonth_2010-05","order02",1,0,3,3,6,0.5
"WSB","B6","WSBxB6","6/16/10","YearMonth_2010-06","order03",2,0,3,3,6,0.5
"WSB","B6","WSBxB6","8/11/10","YearMonth_2010-08","order04",3,0,0,2,2,0
"WSB","B6","WSBxB6","10/27/10","YearMonth_2010-10","order05",4,0,2,1,3,0.666666667
"WSB","B6","WSBxB6","4/15/10","YearMonth_2010-04","order01",0,1,1,1,2,0.5
"WSB","B6","WSBxB6","5/6/10","YearMonth_2010-05","order02",1,0,3,1,4,0.75
"WSB","B6","WSBxB6","5/26/10","YearMonth_2010-05","order03",2,0,3,3,6,0.5
"WSB","B6","WSBxB6","6/30/10","YearMonth_2010-06","order04",3,0,0,2,2,0
"WSB","B6","WSBxB6","7/21/10","YearMonth_2010-07","order05",4,0,3,0,3,1
"WSB","B6","WSBxB6","8/11/10","YearMonth_2010-08","order06",5,0,1,0,1,1
"WSB","B6","WSBxB6","4/15/10","YearMonth_2010-04","order01",0,1,2,1,3,0.666666667
"WSB","B6","WSBxB6","5/6/10","YearMonth_2010-05","order02",1,0,1,3,4,0.25
"WSB","B6","WSBxB6","6/2/10","YearMonth_2010-06","order03",2,0,4,1,5,0.8
"WSB","B6","WSBxB6","6/30/10","YearMonth_2010-06","order04",3,0,2,4,6,0.333333333
"WSB","B6","WSBxB6","7/28/10","YearMonth_2010-07","order05",4,0,4,3,7,0.571428571
"WSB","B6","WSBxB6","9/15/10","YearMonth_2010-09","order06",5,0,3,2,5,0.6
"WSB","B6","WSBxB6","4/22/10","YearMonth_2010-04","order01",0,1,1,4,5,0.2
"WSB","B6","WSBxB6","6/2/10","YearMonth_2010-06","order01",0,1,1,3,4,0.25
"WSB","B6","WSBxB6","6/30/10","YearMonth_2010-06","order02",1,0,3,2,5,0.6
"WSB","B6","WSBxB6","7/28/10","YearMonth_2010-07","order03",2,0,0,3,3,0
"WSB","B6","WSBxB6","8/25/10","YearMonth_2010-08","order04",3,0,1,2,3,0.333333333
"WSB","B6","WSBxB6","10/12/10","YearMonth_2010-10","order05",4,0,2,2,4,0.5
"WSB","B6","WSBxB6","12/1/10","YearMonth_2010-12","order06",5,0,1,2,3,0.333333333
"WSB","B6","WSBxB6","6/2/10","YearMonth_2010-06","order01",0,1,1,2,3,0.333333333
"WSB","B6","WSBxB6","6/30/10","YearMonth_2010-06","order02",1,0,2,3,5,0.4
"WSB","B6","WSBxB6","7/21/10","YearMonth_2010-07","order03",2,0,2,3,5,0.4
"WSB","B6","WSBxB6","10/27/10","YearMonth_2010-10","order04",3,0,2,3,5,0.4
"WSB","129","WSBx129","4/15/10","YearMonth_2010-04","order01",0,1,4,1,5,0.8
"WSB","129","WSBx129","5/6/10","YearMonth_2010-05","order02",1,0,2,4,6,0.333333333
"WSB","129","WSBx129","6/2/10","YearMonth_2010-06","order03",2,0,0,3,3,0
"WSB","129","WSBx129","6/23/10","YearMonth_2010-06","order04",3,0,1,4,5,0.2
"WSB","129","WSBx129","7/21/10","YearMonth_2010-07","order05",4,0,3,3,6,0.5
"WSB","129","WSBx129","8/18/10","YearMonth_2010-08","order06",5,0,0,3,3,0
"WSB","129","WSBx129","9/8/10","YearMonth_2010-09","order07",6,0,2,2,4,0.5
"WSB","129","WSBx129","9/29/10","YearMonth_2010-09","order08",7,0,2,2,4,0.5
"WSB","129","WSBx129","10/20/10","YearMonth_2010-10","order09",8,0,1,0,1,1
"WSB","129","WSBx129","4/15/10","YearMonth_2010-04","order01",0,1,2,1,3,0.666666667
"WSB","129","WSBx129","5/6/10","YearMonth_2010-05","order02",1,0,2,2,4,0.5
"WSB","129","WSBx129","6/2/10","YearMonth_2010-06","order03",2,0,4,5,9,0.444444444
"WSB","129","WSBx129","6/30/10","YearMonth_2010-06","order04",3,0,3,2,5,0.6
"WSB","129","WSBx129","7/21/10","YearMonth_2010-07","order05",4,0,2,2,4,0.5
"WSB","129","WSBx129","8/18/10","YearMonth_2010-08","order06",5,0,3,2,5,0.6
"WSB","129","WSBx129","9/8/10","YearMonth_2010-09","order07",6,0,3,2,5,0.6
"WSB","129","WSBx129","4/15/10","YearMonth_2010-04","order01",0,1,2,0,2,1
"WSB","129","WSBx129","5/6/10","YearMonth_2010-05","order02",1,0,4,3,7,0.571428571
"WSB","129","WSBx129","5/26/10","YearMonth_2010-05","order03",2,0,4,2,6,0.666666667
"WSB","129","WSBx129","6/23/10","YearMonth_2010-06","order04",3,0,3,4,7,0.428571429
"WSB","129","WSBx129","7/15/10","YearMonth_2010-07","order05",4,0,4,3,7,0.571428571
"WSB","129","WSBx129","8/11/10","YearMonth_2010-08","order06",5,0,4,4,8,0.5
"WSB","129","WSBx129","9/1/10","YearMonth_2010-09","order07",6,0,5,1,6,0.833333333
"WSB","129","WSBx129","9/29/10","YearMonth_2010-09","order08",7,0,5,3,8,0.625
"WSB","NOD","WSBxNOD","4/15/10","YearMonth_2010-04","order01",0,1,2,2,4,0.5
"WSB","NOD","WSBxNOD","6/2/10","YearMonth_2010-06","order02",1,0,3,3,6,0.5
"WSB","NOD","WSBxNOD","6/30/10","YearMonth_2010-06","order03",2,0,5,1,6,0.833333333
"WSB","NOD","WSBxNOD","7/21/10","YearMonth_2010-07","order04",3,0,3,4,7,0.428571429
"WSB","NOD","WSBxNOD","8/18/10","YearMonth_2010-08","order05",4,0,5,2,7,0.714285714
"WSB","NOD","WSBxNOD","9/8/10","YearMonth_2010-09","order06",5,0,5,3,8,0.625
"WSB","NOD","WSBxNOD","5/13/10","YearMonth_2010-05","order01",0,1,3,2,5,0.6
"WSB","NOD","WSBxNOD","6/2/10","YearMonth_2010-06","order02",1,0,5,1,6,0.833333333
"WSB","NOD","WSBxNOD","6/30/10","YearMonth_2010-06","order03",2,0,3,5,8,0.375
"WSB","NOD","WSBxNOD","7/15/10","YearMonth_2010-07","order04",3,0,3,3,6,0.5
"WSB","NOD","WSBxNOD","8/25/10","YearMonth_2010-08","order05",4,0,3,4,7,0.428571429
"WSB","NOD","WSBxNOD","9/8/10","YearMonth_2010-09","order06",5,0,3,5,8,0.375
"WSB","NOD","WSBxNOD","10/6/10","YearMonth_2010-10","order07",6,0,3,4,7,0.428571429
"WSB","NOD","WSBxNOD","10/27/10","YearMonth_2010-10","order08",7,0,6,3,9,0.666666667
"WSB","NOD","WSBxNOD","4/15/10","YearMonth_2010-04","order01",0,1,2,0,2,1
"WSB","NOD","WSBxNOD","5/13/10","YearMonth_2010-05","order02",1,0,1,4,5,0.2
"WSB","NOD","WSBxNOD","6/23/10","YearMonth_2010-06","order03",2,0,2,2,4,0.5
"WSB","NOD","WSBxNOD","7/15/10","YearMonth_2010-07","order04",3,0,2,2,4,0.5
"WSB","NOD","WSBxNOD","4/15/10","YearMonth_2010-04","order01",0,1,1,4,5,0.2
"WSB","NOD","WSBxNOD","5/20/10","YearMonth_2010-05","order02",1,0,3,2,5,0.6
"WSB","NOD","WSBxNOD","6/9/10","YearMonth_2010-06","order03",2,0,4,5,9,0.444444444
"WSB","NOD","WSBxNOD","7/7/10","YearMonth_2010-07","order04",3,0,4,4,8,0.5
"WSB","NOD","WSBxNOD","5/20/10","YearMonth_2010-05","order01",0,1,0,2,2,0
"WSB","NOD","WSBxNOD","6/9/10","YearMonth_2010-06","order02",1,0,3,4,7,0.428571429
"WSB","NOD","WSBxNOD","7/7/10","YearMonth_2010-07","order03",2,0,3,4,7,0.428571429
"WSB","NOD","WSBxNOD","7/28/10","YearMonth_2010-07","order04",3,0,3,5,8,0.375
"WSB","NOD","WSBxNOD","10/12/10","YearMonth_2010-10","order05",4,0,1,3,4,0.25
"WSB","NOD","WSBxNOD","4/22/10","YearMonth_2010-04","order01",0,1,3,2,5,0.6
"WSB","NOD","WSBxNOD","6/9/10","YearMonth_2010-06","order02",1,0,2,6,8,0.25
"WSB","NOD","WSBxNOD","7/7/10","YearMonth_2010-07","order03",2,0,4,1,5,0.8
"WSB","NOD","WSBxNOD","7/28/10","YearMonth_2010-07","order04",3,0,3,3,6,0.5
"WSB","NOD","WSBxNOD","9/22/10","YearMonth_2010-09","order05",4,0,3,3,6,0.5
"WSB","NOD","WSBxNOD","4/15/10","YearMonth_2010-04","order01",0,1,3,2,5,0.6
"WSB","NOD","WSBxNOD","5/13/10","YearMonth_2010-05","order02",1,0,3,2,5,0.6
"WSB","NOD","WSBxNOD","6/2/10","YearMonth_2010-06","order03",2,0,1,2,3,0.333333333
"WSB","NOD","WSBxNOD","6/30/10","YearMonth_2010-06","order04",3,0,2,4,6,0.333333333
"WSB","NOD","WSBxNOD","7/21/10","YearMonth_2010-07","order05",4,0,5,1,6,0.833333333
"WSB","NOD","WSBxNOD","8/18/10","YearMonth_2010-08","order06",5,0,3,2,5,0.6
"WSB","NOD","WSBxNOD","9/8/10","YearMonth_2010-09","order07",6,0,1,2,3,0.333333333
"WSB","AJ","WSBxAJ","5/13/10","YearMonth_2010-05","order01",0,1,2,1,3,0.666666667
"WSB","AJ","WSBxAJ","6/2/10","YearMonth_2010-06","order02",1,0,3,2,5,0.6
"WSB","AJ","WSBxAJ","6/30/10","YearMonth_2010-06","order03",2,0,1,3,4,0.25
"WSB","AJ","WSBxAJ","7/21/10","YearMonth_2010-07","order04",3,0,2,2,4,0.5
"WSB","AJ","WSBxAJ","8/11/10","YearMonth_2010-08","order05",4,0,3,3,6,0.5
"WSB","AJ","WSBxAJ","9/8/10","YearMonth_2010-09","order06",5,0,2,3,5,0.4
"WSB","AJ","WSBxAJ","9/29/10","YearMonth_2010-09","order07",6,0,1,1,2,0.5
"WSB","AJ","WSBxAJ","10/20/10","YearMonth_2010-10","order08",7,0,5,0,5,1
"WSB","AJ","WSBxAJ","7/28/10","YearMonth_2010-07","order01",0,1,2,2,4,0.5
"WSB","AJ","WSBxAJ","10/13/10","YearMonth_2010-10","order02",1,0,2,0,2,1
"WSB","AJ","WSBxAJ","11/3/10","YearMonth_2010-11","order03",2,0,1,1,2,0.5
"WSB","AJ","WSBxAJ","4/22/10","YearMonth_2010-04","order01",0,1,2,2,4,0.5
"WSB","AJ","WSBxAJ","5/20/10","YearMonth_2010-05","order02",1,0,0,1,1,0
"WSB","AJ","WSBxAJ","6/9/10","YearMonth_2010-06","order03",2,0,0,3,3,0
"WSB","AJ","WSBxAJ","8/4/10","YearMonth_2010-08","order04",3,0,1,3,4,0.25
"WSB","AJ","WSBxAJ","9/1/10","YearMonth_2010-09","order05",4,0,1,0,1,1
"WSB","AJ","WSBxAJ","4/15/10","YearMonth_2010-04","order01",0,1,0,2,2,0
"WSB","AJ","WSBxAJ","5/13/10","YearMonth_2010-05","order02",1,0,3,2,5,0.6
"WSB","AJ","WSBxAJ","6/2/10","YearMonth_2010-06","order03",2,0,1,3,4,0.25
"WSB","AJ","WSBxAJ","6/30/10","YearMonth_2010-06","order04",3,0,3,3,6,0.5
"WSB","AJ","WSBxAJ","7/21/10","YearMonth_2010-07","order05",4,0,4,5,9,0.444444444
"WSB","AJ","WSBxAJ","8/18/10","YearMonth_2010-08","order06",5,0,2,0,2,1
"WSB","AJ","WSBxAJ","9/8/10","YearMonth_2010-09","order07",6,0,6,3,9,0.666666667
"WSB","AJ","WSBxAJ","11/3/10","YearMonth_2010-11","order08",7,0,3,2,5,0.6
"WSB","AJ","WSBxAJ","4/15/10","YearMonth_2010-04","order01",0,1,4,0,4,1
"WSB","AJ","WSBxAJ","5/13/10","YearMonth_2010-05","order02",1,0,1,3,4,0.25
"WSB","AJ","WSBxAJ","6/2/10","YearMonth_2010-06","order03",2,0,3,0,3,1
"WSB","AJ","WSBxAJ","6/30/10","YearMonth_2010-06","order04",3,0,1,3,4,0.25
"WSB","AJ","WSBxAJ","7/21/10","YearMonth_2010-07","order05",4,0,4,0,4,1
"WSB","AJ","WSBxAJ","8/18/10","YearMonth_2010-08","order06",5,0,3,3,6,0.5
"WSB","AJ","WSBxAJ","9/8/10","YearMonth_2010-09","order07",6,0,1,3,4,0.25
"129","NZO","129xNZO","4/8/10","YearMonth_2010-04","order01",0,1,7,1,8,0.875
"129","PWK","129xPWK","5/13/10","YearMonth_2010-05","order01",0,1,2,5,7,0.285714286
"129","PWK","129xPWK","5/6/10","YearMonth_2010-05","order01",0,1,0,2,2,0
"129","PWK","129xPWK","4/22/10","YearMonth_2010-04","order01",0,1,3,2,5,0.6
"129","PWK","129xPWK","6/2/10","YearMonth_2010-06","order02",1,0,2,4,6,0.333333333
"129","PWK","129xPWK","4/15/10","YearMonth_2010-04","order01",0,1,6,2,8,0.75
"129","PWK","129xPWK","5/26/10","YearMonth_2010-05","order02",1,0,3,5,8,0.375
"129","PWK","129xPWK","7/14/10","YearMonth_2010-07","order03",2,0,2,5,7,0.285714286
"129","PWK","129xPWK","4/22/10","YearMonth_2010-04","order01",0,1,2,5,7,0.285714286
"129","PWK","129xPWK","4/15/10","YearMonth_2010-04","order01",0,1,6,4,10,0.6
"129","PWK","129xPWK","4/22/10","YearMonth_2010-04","order01",0,1,2,6,8,0.25
"129","PWK","129xPWK","5/13/10","YearMonth_2010-05","order01",0,1,4,5,9,0.444444444
"129","PWK","129xPWK","4/29/10","YearMonth_2010-04","order01",0,1,2,1,3,0.666666667
"129","PWK","129xPWK","7/14/10","YearMonth_2010-07","order02",1,0,3,7,10,0.3
"129","CAST","129xCAST","6/30/10","YearMonth_2010-06","order01",0,0,1,1,2,0.5
"129","CAST","129xCAST","4/29/10","YearMonth_2010-04","order01",0,1,4,1,5,0.8
"129","CAST","129xCAST","6/16/10","YearMonth_2010-06","order02",1,0,1,3,4,0.25
"129","CAST","129xCAST","7/14/10","YearMonth_2010-07","order03",2,0,1,2,3,0.333333333
"129","CAST","129xCAST","5/13/10","YearMonth_2010-05","order01",0,1,3,1,4,0.75
"129","CAST","129xCAST","4/8/10","YearMonth_2010-04","order01",0,1,2,4,6,0.333333333
"129","CAST","129xCAST","7/14/10","YearMonth_2010-07","order02",1,0,1,3,4,0.25
"B6","B6","B6xB6","6/14/10","YearMonth_2010-06","order01",0,0,1,3,4,0.25
"NOD","NOD","NODxNOD","4/8/10","YearMonth_2010-04","order01",0,1,4,4,8,0.5
"NOD","NOD","NODxNOD","4/29/10","YearMonth_2010-04","order02",1,0,3,3,6,0.5
"NOD","NOD","NODxNOD","5/20/10","YearMonth_2010-05","order03",2,0,3,6,9,0.333333333
"NOD","NOD","NODxNOD","6/14/10","YearMonth_2010-06","order04",3,0,4,5,9,0.444444444
"WSB","129","WSBx129","4/15/10","YearMonth_2010-04","order01",0,1,0,3,3,0
"WSB","129","WSBx129","5/6/10","YearMonth_2010-05","order02",1,0,2,2,4,0.5
"WSB","129","WSBx129","5/26/10","YearMonth_2010-05","order03",2,0,4,1,5,0.8
"WSB","129","WSBx129","6/23/10","YearMonth_2010-06","order04",3,0,3,1,4,0.75
"WSB","129","WSBx129","7/15/10","YearMonth_2010-07","order05",4,0,4,3,7,0.571428571
"WSB","129","WSBx129","8/4/10","YearMonth_2010-08","order06",5,0,1,1,2,0.5
"WSB","129","WSBx129","9/1/10","YearMonth_2010-09","order07",6,0,4,3,7,0.571428571
"WSB","129","WSBx129","9/22/10","YearMonth_2010-09","order08",7,0,1,6,7,0.142857143
"WSB","129","WSBx129","4/15/10","YearMonth_2010-04","order01",0,1,3,0,3,1
"B6","B6","B6xB6","3/22/10","YearMonth_2010-03","order01",0,1,0,3,3,0
"B6","B6","B6xB6","5/12/10","YearMonth_2010-05","order02",1,0,0,3,3,0
"NOD","PWK","NODxPWK","3/22/10","YearMonth_2010-03","order01",0,1,5,1,6,0.833333333
"B6","129","B6x129","4/28/10","YearMonth_2010-04","order01",0,1,6,3,9,0.666666667
"B6","129","B6x129","5/5/10","YearMonth_2010-05","order02",1,0,4,3,7,0.571428571
"B6","129","B6x129","4/28/10","YearMonth_2010-04","order01",0,1,4,5,9,0.444444444
"B6","129","B6x129","5/5/10","YearMonth_2010-05","order02",1,0,6,5,11,0.545454545
"B6","129","B6x129","4/28/10","YearMonth_2010-04","order01",0,1,5,5,10,0.5
"B6","129","B6x129","4/28/10","YearMonth_2010-04","order01",0,1,0,3,3,0
"B6","129","B6x129","5/5/10","YearMonth_2010-05","order02",1,0,1,1,2,0.5
"B6","129","B6x129","4/28/10","YearMonth_2010-04","order01",0,1,4,4,8,0.5
"B6","129","B6x129","5/5/10","YearMonth_2010-05","order02",1,0,5,5,10,0.5
"129","B6","129xB6","4/21/10","YearMonth_2010-04","order01",0,1,5,3,8,0.625
"129","B6","129xB6","5/19/10","YearMonth_2010-05","order02",1,0,3,5,8,0.375
"129","B6","129xB6","4/21/10","YearMonth_2010-04","order01",0,1,1,3,4,0.25
"129","B6","129xB6","5/12/10","YearMonth_2010-05","order02",1,0,1,6,7,0.142857143
"129","B6","129xB6","4/28/10","YearMonth_2010-04","order01",0,1,5,2,7,0.714285714
"129","B6","129xB6","5/19/10","YearMonth_2010-05","order02",1,0,5,1,6,0.833333333
"129","B6","129xB6","4/28/10","YearMonth_2010-04","order01",0,1,8,3,11,0.727272727
"129","B6","129xB6","5/19/10","YearMonth_2010-05","order02",1,0,5,6,11,0.454545455
"B6","B6","B6xB6","3/31/10","YearMonth_2010-03","order01",0,1,3,2,5,0.6
"B6","B6","B6xB6","6/9/10","YearMonth_2010-06","order02",1,0,4,3,7,0.571428571
"B6","B6","B6xB6","7/6/10","YearMonth_2010-07","order03",2,0,4,4,8,0.5
"B6","B6","B6xB6","8/18/10","YearMonth_2010-08","order04",3,0,2,0,2,1
"B6","B6","B6xB6","9/8/10","YearMonth_2010-09","order05",4,0,1,3,4,0.25
"B6","B6","B6xB6","10/27/10","YearMonth_2010-10","order06",5,0,2,0,2,1
"PWK","PWK","PWKxPWK","5/24/10","YearMonth_2010-05","order01",0,1,3,0,3,1
"PWK","PWK","PWKxPWK","7/16/10","YearMonth_2010-07","order01",0,1,3,2,5,0.6
"PWK","PWK","PWKxPWK","8/24/10","YearMonth_2010-08","order02",1,0,1,2,3,0.333333333
"CAST","CAST","CASTxCAST","6/29/10","YearMonth_2010-06","order01",0,1,1,1,2,0.5
"CAST","CAST","CASTxCAST","7/14/10","YearMonth_2010-07","order02",1,0,1,1,2,0.5
"CAST","CAST","CASTxCAST","6/21/10","YearMonth_2010-06","order01",0,1,3,1,4,0.75
"CAST","CAST","CASTxCAST","7/16/10","YearMonth_2010-07","order02",1,0,0,4,4,0
"CAST","CAST","CASTxCAST","6/14/10","YearMonth_2010-06","order01",0,1,2,3,5,0.4
"WSB","WSB","WSBxWSB","5/20/10","YearMonth_2010-05","order01",0,1,1,0,1,1
"WSB","WSB","WSBxWSB","6/7/10","YearMonth_2010-06","order02",1,0,1,1,2,0.5
"WSB","WSB","WSBxWSB","6/29/10","YearMonth_2010-06","order03",2,0,1,3,4,0.25
"WSB","WSB","WSBxWSB","6/4/10","YearMonth_2010-06","order01",0,0,1,1,2,0.5
"WSB","WSB","WSBxWSB","5/24/10","YearMonth_2010-05","order01",0,1,2,0,2,1
"WSB","WSB","WSBxWSB","7/2/10","YearMonth_2010-07","order01",0,0,0,3,3,0
"WSB","WSB","WSBxWSB","6/23/10","YearMonth_2010-06","order01",0,1,1,0,1,1
"WSB","WSB","WSBxWSB","5/20/10","YearMonth_2010-05","order01",0,0,3,0,3,1
"WSB","WSB","WSBxWSB","6/14/10","YearMonth_2010-06","order02",1,0,2,0,2,1
"WSB","WSB","WSBxWSB","7/2/10","YearMonth_2010-07","order03",2,0,2,1,3,0.666666667
"NOD","NOD","NODxNOD","5/5/10","YearMonth_2010-05","order01",0,1,2,2,4,0.5
"NOD","NOD","NODxNOD","5/19/10","YearMonth_2010-05","order02",1,0,2,7,9,0.222222222
"NOD","NOD","NODxNOD","6/14/10","YearMonth_2010-06","order01",0,1,5,2,7,0.714285714
"B6","B6","B6xB6","4/8/10","YearMonth_2010-04","order01",0,1,2,2,4,0.5
"B6","B6","B6xB6","5/7/10","YearMonth_2010-05","order02",1,0,0,1,1,0
"B6","B6","B6xB6","5/24/10","YearMonth_2010-05","order03",2,0,1,0,1,1
"B6","B6","B6xB6","6/14/10","YearMonth_2010-06","order04",3,0,2,6,8,0.25
"B6","B6","B6xB6","7/28/10","YearMonth_2010-07","order05",4,0,0,10,10,0
"PWK","PWK","PWKxPWK","5/6/10","YearMonth_2010-05","order01",0,1,4,3,7,0.571428571
"PWK","PWK","PWKxPWK","6/14/10","YearMonth_2010-06","order02",1,0,3,4,7,0.428571429
"PWK","PWK","PWKxPWK","7/27/10","YearMonth_2010-07","order03",2,0,3,2,5,0.6
"129","NZO","129xNZO","4/29/10","YearMonth_2010-04","order01",0,1,5,4,9,0.555555556
"WSB","B6","WSBxB6","4/15/10","YearMonth_2010-04","order01",0,1,3,0,3,1
"WSB","B6","WSBxB6","5/6/10","YearMonth_2010-05","order02",1,0,7,0,7,1
"WSB","B6","WSBxB6","6/16/10","YearMonth_2010-06","order03",2,0,4,2,6,0.666666667
"WSB","B6","WSBxB6","7/7/10","YearMonth_2010-07","order04",3,0,4,4,8,0.5
"WSB","B6","WSBxB6","8/4/10","YearMonth_2010-08","order05",4,0,3,5,8,0.375
"WSB","B6","WSBxB6","9/1/10","YearMonth_2010-09","order06",5,0,3,2,5,0.6
"WSB","B6","WSBxB6","9/22/10","YearMonth_2010-09","order07",6,0,3,4,7,0.428571429
"WSB","B6","WSBxB6","10/20/10","YearMonth_2010-10","order08",7,0,6,2,8,0.75
"WSB","B6","WSBxB6","11/10/10","YearMonth_2010-11","order09",8,0,3,0,3,1
"WSB","B6","WSBxB6","12/1/10","YearMonth_2010-12","order10",9,0,4,3,7,0.571428571
"129","129","129x129","5/7/10","YearMonth_2010-05","order01",0,1,5,0,5,1
"129","129","129x129","6/29/10","YearMonth_2010-06","order02",1,0,1,0,1,1
"129","WSB","129xWSB","5/20/10","YearMonth_2010-05","order01",0,1,1,1,2,0.5
"129","WSB","129xWSB","6/9/10","YearMonth_2010-06","order02",1,0,4,3,7,0.571428571
"129","WSB","129xWSB","7/6/10","YearMonth_2010-07","order03",2,0,3,2,5,0.6
"129","WSB","129xWSB","5/20/10","YearMonth_2010-05","order01",0,1,2,3,5,0.4
"129","WSB","129xWSB","5/20/10","YearMonth_2010-05","order01",0,1,4,2,6,0.666666667
"129","WSB","129xWSB","7/6/10","YearMonth_2010-07","order02",1,0,1,3,4,0.25
"129","WSB","129xWSB","5/13/10","YearMonth_2010-05","order01",0,1,4,3,7,0.571428571
"129","WSB","129xWSB","6/16/10","YearMonth_2010-06","order02",1,0,2,1,3,0.666666667
"129","WSB","129xWSB","5/13/10","YearMonth_2010-05","order01",0,1,5,3,8,0.625
"129","WSB","129xWSB","6/9/10","YearMonth_2010-06","order02",1,0,0,2,2,0
"129","WSB","129xWSB","6/30/10","YearMonth_2010-06","order03",2,0,3,4,7,0.428571429
"129","WSB","129xWSB","5/13/10","YearMonth_2010-05","order01",0,1,5,2,7,0.714285714
